func_id,language,raw_source_path,generated_test_code
HP-022,python,data-research/python_functions/HP-022.py,"```python
import pytest
from requests.models import PreparedRequest
from requests import Response
from requests.sessions import Session
from requests import codes

def test_rebuild_method_see_other():
    session = Session()
    prepared_request = PreparedRequest()
    prepared_request.method = ""POST""
    response = Response()
    response.status_code = codes.see_other

    session.rebuild_method(prepared_request, response)
    assert prepared_request.method == ""GET""

def test_rebuild_method_found():
    session = Session()
    prepared_request = PreparedRequest()
    prepared_request.method = ""POST""
    response = Response()
    response.status_code = codes.found

    session.rebuild_method(prepared_request, response)
    assert prepared_request.method == ""GET""

def test_rebuild_method_moved_post():
    session = Session()
    prepared_request = PreparedRequest()
    prepared_request.method = ""POST""
    response = Response()
    response.status_code = codes.moved

    session.rebuild_method(prepared_request, response)
    assert prepared_request.method == ""GET""

def test_rebuild_method_no_change_head():
    session = Session()
    prepared_request = PreparedRequest()
    prepared_request.method = ""HEAD""
    response = Response()
    response.status_code = codes.see_other

    session.rebuild_method(prepared_request, response)
    assert prepared_request.method == ""HEAD""

def test_rebuild_method_no_change_other():
    session = Session()
    prepared_request = PreparedRequest()
    prepared_request.method = ""PUT""
    response = Response()
    response.status_code = 200

    session.rebuild_method(prepared_request, response)
    assert prepared_request.method == ""PUT""
```"
HP-023,python,data-research/python_functions/HP-023.py,"```python
import pytest
from requests.cookies import morsel_to_cookie
from http.cookies import Morsel

def test_morsel_to_cookie_with_max_age():
    morsel = Morsel()
    morsel.set(""name"", ""value"", ""value"")
    morsel[""max-age""] = ""3600""
    morsel[""comment""] = ""Test comment""
    morsel[""domain""] = ""example.com""
    morsel[""path""] = ""/""
    morsel[""httponly""] = ""True""
    morsel[""secure""] = ""True""
    morsel[""version""] = ""1""
    
    cookie = morsel_to_cookie(morsel)
    assert cookie.name == ""name""
    assert cookie.value == ""value""
    assert cookie.domain == ""example.com""
    assert cookie.path == ""/""
    assert cookie.comment == ""Test comment""
    assert cookie.expires is not None

def test_morsel_to_cookie_with_expires():
    morsel = Morsel()
    morsel.set(""name"", ""value"", ""value"")
    morsel[""expires""] = ""Wed, 21 Oct 2025 07:28:00 GMT""
    morsel[""comment""] = ""Test comment""
    morsel[""domain""] = ""example.com""
    morsel[""path""] = ""/""
    morsel[""httponly""] = ""False""
    morsel[""secure""] = ""False""
    
    cookie = morsel_to_cookie(morsel)
    assert cookie.name == ""name""
    assert cookie.value == ""value""
    assert cookie.domain == ""example.com""
    assert cookie.path == ""/""
    assert cookie.comment == ""Test comment""
    assert cookie.expires is not None

def test_morsel_to_cookie_with_invalid_max_age():
    morsel = Morsel()
    morsel.set(""name"", ""value"", ""value"")
    morsel[""max-age""] = ""invalid""
    
    with pytest.raises(TypeError):
        morsel_to_cookie(morsel)

def test_morsel_to_cookie_without_max_age_or_expires():
    morsel = Morsel()
    morsel.set(""name"", ""value"", ""value"")
    morsel[""comment""] = ""Test comment""
    morsel[""domain""] = ""example.com""
    morsel[""path""] = ""/""
    morsel[""httponly""] = ""False""
    morsel[""secure""] = ""False""
    
    cookie = morsel_to_cookie(morsel)
    assert cookie.name == ""name""
    assert cookie.value == ""value""
    assert cookie.domain == ""example.com""
    assert cookie.path == ""/""
    assert cookie.comment == ""Test comment""
    assert cookie.expires is None
```"
HP-024,python,data-research/python_functions/HP-024.py,"```python
import pytest
from requests.models import Response
from requests.utils import get_unicode_from_response

def test_get_unicode_from_response_none_content():
    r = Response()
    r._content = None
    assert get_unicode_from_response(r) is None

def test_get_unicode_from_response_valid_encoding():
    r = Response()
    r._content = b'Hello, World!'
    r.headers['Content-Type'] = 'text/plain; charset=utf-8'
    assert get_unicode_from_response(r) == 'Hello, World!'

def test_get_unicode_from_response_invalid_encoding():
    r = Response()
    r._content = b'\x80\x81\x82'
    r.headers['Content-Type'] = 'text/plain; charset=invalid-encoding'
    assert get_unicode_from_response(r) == '�' * 3  # Replaced characters

def test_get_unicode_from_response_fallback_encoding():
    r = Response()
    r._content = b'\x80\x81\x82'
    r.headers['Content-Type'] = 'text/plain'
    assert get_unicode_from_response(r) == '�' * 3  # Replaced characters

def test_get_unicode_from_response_type_error():
    r = Response()
    r._content = b'Hello, World!'
    r.headers['Content-Type'] = 'text/plain; charset=ascii'
    assert get_unicode_from_response(r) == 'Hello, World!'

def test_get_unicode_from_response_no_content_type():
    r = Response()
    r._content = b'Hello, World!'
    del r.headers['Content-Type']
    assert get_unicode_from_response(r) == 'Hello, World!'
```"
HP-025,python,data-research/python_functions/HP-025.py,"```python
import pytest
from requests.help import info

def test_info_structure():
    result = info()
    assert isinstance(result, dict)

def test_info_platform():
    result = info()
    assert ""platform"" in result
    assert isinstance(result[""platform""], dict)
    assert ""system"" in result[""platform""]
    assert ""release"" in result[""platform""]

def test_info_implementation():
    result = info()
    assert ""implementation"" in result
    assert isinstance(result[""implementation""], dict)

def test_info_system_ssl():
    result = info()
    assert ""system_ssl"" in result
    assert isinstance(result[""system_ssl""], dict)
    assert ""version"" in result[""system_ssl""]

def test_info_using_pyopenssl():
    result = info()
    assert ""using_pyopenssl"" in result
    assert isinstance(result[""using_pyopenssl""], bool)

def test_info_using_charset_normalizer():
    result = info()
    assert ""using_charset_normalizer"" in result
    assert isinstance(result[""using_charset_normalizer""], bool)

def test_info_pyOpenSSL():
    result = info()
    assert ""pyOpenSSL"" in result
    assert isinstance(result[""pyOpenSSL""], dict)

def test_info_urllib3():
    result = info()
    assert ""urllib3"" in result
    assert isinstance(result[""urllib3""], dict)
    assert ""version"" in result[""urllib3""]

def test_info_chardet():
    result = info()
    assert ""chardet"" in result
    assert isinstance(result[""chardet""], dict)
    assert ""version"" in result[""chardet""]

def test_info_charset_normalizer():
    result = info()
    assert ""charset_normalizer"" in result
    assert isinstance(result[""charset_normalizer""], dict)
    assert ""version"" in result[""charset_normalizer""]

def test_info_cryptography():
    result = info()
    assert ""cryptography"" in result
    assert isinstance(result[""cryptography""], dict)
    assert ""version"" in result[""cryptography""]

def test_info_idna():
    result = info()
    assert ""idna"" in result
    assert isinstance(result[""idna""], dict)
    assert ""version"" in result[""idna""]

def test_info_requests():
    result = info()
    assert ""requests"" in result
    assert isinstance(result[""requests""], dict)
    assert ""version"" in result[""requests""]
```"
HP-026,python,data-research/python_functions/HP-026.py,"```python
import pytest
from requests.models import Request

def test_init_with_default_params():
    req = Request()
    assert req.method is None
    assert req.url is None
    assert req.headers == {}
    assert req.files == []
    assert req.data == []
    assert req.params == {}
    assert req.hooks == {}
    assert req.auth is None
    assert req.cookies is None
    assert req.json is None

def test_init_with_method_and_url():
    req = Request(method='GET', url='http://example.com')
    assert req.method == 'GET'
    assert req.url == 'http://example.com'

def test_init_with_headers():
    headers = {'Content-Type': 'application/json'}
    req = Request(headers=headers)
    assert req.headers == headers

def test_init_with_files():
    files = {'file': ('filename.txt', b'content')}
    req = Request(files=files)
    assert req.files == files

def test_init_with_data():
    data = {'key': 'value'}
    req = Request(data=data)
    assert req.data == data

def test_init_with_params():
    params = {'param1': 'value1'}
    req = Request(params=params)
    assert req.params == params

def test_init_with_auth():
    auth = ('user', 'pass')
    req = Request(auth=auth)
    assert req.auth == auth

def test_init_with_cookies():
    cookies = {'session_id': 'abc123'}
    req = Request(cookies=cookies)
    assert req.cookies == cookies

def test_init_with_hooks():
    hooks = {'response': lambda r, *args, **kwargs: r}
    req = Request(hooks=hooks)
    assert 'response' in req.hooks

def test_init_with_json():
    json_data = {'key': 'value'}
    req = Request(json=json_data)
    assert req.json == json_data
```"
HP-027,python,data-research/python_functions/HP-027.py,"```python
import pytest
from requests.models import Response

def test_content_not_consumed():
    response = Response()
    response.status_code = 200
    response._content_consumed = False
    response._content = False
    response.raw = b""Hello, World!""
    response.iter_content = lambda chunk_size: [b""Hello, "", b""World!""]
    
    assert response.content == b""Hello, World!""

def test_content_already_consumed():
    response = Response()
    response.status_code = 200
    response._content_consumed = True
    response._content = b""Hello, World!""
    
    with pytest.raises(RuntimeError, match=""The content for this response was already consumed""):
        _ = response.content

def test_content_status_code_zero():
    response = Response()
    response.status_code = 0
    response._content_consumed = False
    response.raw = None
    
    assert response.content is None

def test_content_raw_none():
    response = Response()
    response.status_code = 200
    response._content_consumed = False
    response.raw = None
    
    assert response.content is None
```"
HP-028,python,data-research/python_functions/HP-028.py,"```python
import pytest
from requests.models import PreparedRequest, HTTPBasicAuth

class MockRequest:
    def __init__(self, url):
        self.url = url
        self.body = None
        self.__dict__ = {}

    def prepare_content_length(self, body):
        self.content_length = len(body) if body else 0

def get_auth_from_url(url):
    # Mock implementation for testing
    if ""user:pass"" in url:
        return (""user"", ""pass"")
    return None

def test_prepare_auth_no_auth():
    req = MockRequest(""http://example.com"")
    req.prepare_auth(None)
    assert not hasattr(req, 'content_length')

def test_prepare_auth_with_tuple():
    req = MockRequest(""http://example.com"")
    req.prepare_auth((""user"", ""pass""))
    assert isinstance(req.__dict__.get('auth_handler'), HTTPBasicAuth)

def test_prepare_auth_with_callable():
    def mock_auth_handler(request):
        request.__dict__['auth_handler'] = 'mocked'
        return request

    req = MockRequest(""http://example.com"")
    req.prepare_auth(mock_auth_handler)
    assert req.__dict__.get('auth_handler') == 'mocked'

def test_prepare_auth_from_url():
    req = MockRequest(""http://user:pass@example.com"")
    req.prepare_auth(None)
    assert isinstance(req.__dict__.get('auth_handler'), HTTPBasicAuth)
```"
HP-029,python,data-research/python_functions/HP-029.py,"```python
import pytest
from requests.models import Response

def test_text_empty_content():
    response = Response()
    response._content = b''
    assert response.text == """"

def test_text_with_content_and_encoding():
    response = Response()
    response._content = b'Hello, World!'
    response.encoding = 'utf-8'
    assert response.text == ""Hello, World!""

def test_text_with_content_no_encoding():
    response = Response()
    response._content = b'Hello, World!'
    response.encoding = None
    assert response.text == ""Hello, World!""

def test_text_with_invalid_encoding():
    response = Response()
    response._content = b'Hello, World!'
    response.encoding = 'invalid-encoding'
    assert response.text == ""Hello, World!""  # Should fallback to utf-8

def test_text_with_none_content():
    response = Response()
    response._content = None
    assert response.text == """"

def test_text_with_apparent_encoding():
    response = Response()
    response._content = b'Hello, World!'
    response.encoding = None
    response.apparent_encoding = 'utf-8'
    assert response.text == ""Hello, World!""
```"
HP-030,python,data-research/python_functions/HP-030.py,"```python
import pytest
from requests.sessions import Session, rebuild_auth
from requests.models import PreparedRequest, Response

@pytest.fixture
def session():
    return Session()

@pytest.fixture
def prepared_request():
    req = PreparedRequest()
    req.prepare(method='GET', url='http://example.com')
    return req

@pytest.fixture
def response():
    resp = Response()
    resp.request = PreparedRequest()
    resp.request.prepare(method='GET', url='http://example.com')
    return resp

def test_rebuild_auth_strips_auth_on_redirect(session, prepared_request, response):
    prepared_request.headers['Authorization'] = 'Bearer token'
    response.request.url = 'http://another-example.com'
    prepared_request.url = 'http://another-example.com'
    
    session.rebuild_auth(prepared_request, response)
    
    assert 'Authorization' not in prepared_request.headers

def test_rebuild_auth_keeps_auth_on_same_host(session, prepared_request, response):
    prepared_request.headers['Authorization'] = 'Bearer token'
    response.request.url = 'http://example.com'
    prepared_request.url = 'http://example.com'
    
    session.rebuild_auth(prepared_request, response)
    
    assert prepared_request.headers['Authorization'] == 'Bearer token'

def test_rebuild_auth_with_netrc_auth(session, prepared_request, response, monkeypatch):
    def mock_get_netrc_auth(url):
        return ('username', 'password')

    monkeypatch.setattr('requests.sessions.get_netrc_auth', mock_get_netrc_auth)
    
    prepared_request.headers['Authorization'] = 'Bearer token'
    response.request.url = 'http://another-example.com'
    prepared_request.url = 'http://another-example.com'
    
    session.trust_env = True
    session.rebuild_auth(prepared_request, response)
    
    assert 'Authorization' not in prepared_request.headers
    assert prepared_request.auth == ('username', 'password')

def test_rebuild_auth_no_auth_header(session, prepared_request, response):
    response.request.url = 'http://another-example.com'
    prepared_request.url = 'http://another-example.com'
    
    session.rebuild_auth(prepared_request, response)
    
    assert 'Authorization' not in prepared_request.headers
```"
CJ-001,java,clean_functions/CJ-001.java,"```java
package org.apache.commons.math4.legacy.linear;

import org.junit.jupiter.api.BeforeEach;
import org.junit.jupiter.api.Test;

import static org.junit.jupiter.api.Assertions.*;

public class OpenIntToDoubleHashMapTest {
    private OpenIntToDoubleHashMap map;

    @BeforeEach
    void setUp() {
        map = new OpenIntToDoubleHashMap();
        map.put(1, 1.0);
        map.put(2, 2.0);
        map.put(3, 3.0);
    }

    @Test
    void testRemove_ExistingKey() {
        assertEquals(1.0, map.remove(1));
        assertFalse(map.containsKey(1));
    }

    @Test
    void testRemove_NonExistingKey() {
        assertEquals(map.missingEntries, map.remove(4));
    }

    @Test
    void testRemove_EmptySlot() {
        map.remove(1); // Remove key 1 first
        assertEquals(map.missingEntries, map.remove(1)); // Now it should return missingEntries
    }

    @Test
    void testRemove_Collision() {
        // Assuming we have a scenario where a collision occurs
        // This requires a specific setup of the map, which may depend on the implementation details
        // For this example, we will just remove a key that we know exists
        assertEquals(2.0, map.remove(2));
        assertFalse(map.containsKey(2));
    }
}
```"
CJ-002,java,clean_functions/CJ-002.java,"```java
package org.apache.commons.csv;

import org.junit.jupiter.api.Test;
import java.io.IOException;
import static org.junit.jupiter.api.Assertions.*;

public class ExtendedBufferedReaderTest {

    private class MockExtendedBufferedReader extends ExtendedBufferedReader {
        private final String input;
        private int index = 0;

        public MockExtendedBufferedReader(String input) {
            super(null); // Pass null or a suitable Reader if needed
            this.input = input;
        }

        @Override
        protected int read() {
            if (index < input.length()) {
                return input.charAt(index++);
            }
            return EOF; // Simulate end of file
        }

        @Override
        protected int peek() {
            if (index < input.length()) {
                return input.charAt(index);
            }
            return EOF; // Simulate end of file
        }
    }

    @Test
    void testReadLine_EmptyInput() throws IOException {
        MockExtendedBufferedReader reader = new MockExtendedBufferedReader("""");
        assertNull(reader.readLine());
    }

    @Test
    void testReadLine_SingleLine() throws IOException {
        MockExtendedBufferedReader reader = new MockExtendedBufferedReader(""Hello World\n"");
        assertEquals(""Hello World"", reader.readLine());
    }

    @Test
    void testReadLine_MultipleLines() throws IOException {
        MockExtendedBufferedReader reader = new MockExtendedBufferedReader(""Line 1\nLine 2\n"");
        assertEquals(""Line 1"", reader.readLine());
        assertEquals(""Line 2"", reader.readLine());
    }

    @Test
    void testReadLine_CarriageReturn() throws IOException {
        MockExtendedBufferedReader reader = new MockExtendedBufferedReader(""Line 1\rLine 2\r\n"");
        assertEquals(""Line 1"", reader.readLine());
        assertEquals(""Line 2"", reader.readLine());
    }

    @Test
    void testReadLine_EndOfFile() throws IOException {
        MockExtendedBufferedReader reader = new MockExtendedBufferedReader(""Line 1\n"");
        reader.readLine(); // Read the first line
        assertNull(reader.readLine()); // Should return null at EOF
    }
}
```"
CJ-003,java,clean_functions/CJ-003.java,"```java
package org.jfree.chart.renderer.category;

import org.junit.jupiter.api.Test;
import static org.junit.jupiter.api.Assertions.*;
import java.util.Objects;

public class LayeredBarRendererTest {

    @Test
    void testEquals_SameInstance() {
        LayeredBarRenderer renderer = new LayeredBarRenderer();
        assertTrue(renderer.equals(renderer));
    }

    @Test
    void testEquals_NullObject() {
        LayeredBarRenderer renderer = new LayeredBarRenderer();
        assertFalse(renderer.equals(null));
    }

    @Test
    void testEquals_DifferentClass() {
        LayeredBarRenderer renderer = new LayeredBarRenderer();
        String differentClassObject = ""Not a LayeredBarRenderer"";
        assertFalse(renderer.equals(differentClassObject));
    }

    @Test
    void testEquals_DifferentBarWidths() {
        LayeredBarRenderer renderer1 = new LayeredBarRenderer();
        LayeredBarRenderer renderer2 = new LayeredBarRenderer();
        renderer1.seriesBarWidths = new double[]{1.0, 2.0};
        renderer2.seriesBarWidths = new double[]{2.0, 3.0};
        assertFalse(renderer1.equals(renderer2));
    }

    @Test
    void testEquals_SameBarWidths() {
        LayeredBarRenderer renderer1 = new LayeredBarRenderer();
        LayeredBarRenderer renderer2 = new LayeredBarRenderer();
        renderer1.seriesBarWidths = new double[]{1.0, 2.0};
        renderer2.seriesBarWidths = new double[]{1.0, 2.0};
        assertTrue(renderer1.equals(renderer2));
    }
}
```"
CJ-004,java,clean_functions/CJ-004.java,"```java
package org.joda.time;

import org.junit.jupiter.api.Test;
import static org.junit.jupiter.api.Assertions.*;
import org.joda.time.chrono.GregorianChronology;

public class PropertyTest {
    private static final int HOUR_OF_DAY = 0;
    private static final int MINUTE_OF_HOUR = 1;
    private static final int SECOND_OF_MINUTE = 2;
    private static final int MILLIS_OF_SECOND = 3;

    private final Chronology chrono = GregorianChronology.getInstance();

    @Test
    void testGetField_HourOfDay() {
        DateTimeField field = getField(HOUR_OF_DAY, chrono);
        assertNotNull(field);
        assertEquals(""hourOfDay"", field.getName());
    }

    @Test
    void testGetField_MinuteOfHour() {
        DateTimeField field = getField(MINUTE_OF_HOUR, chrono);
        assertNotNull(field);
        assertEquals(""minuteOfHour"", field.getName());
    }

    @Test
    void testGetField_SecondOfMinute() {
        DateTimeField field = getField(SECOND_OF_MINUTE, chrono);
        assertNotNull(field);
        assertEquals(""secondOfMinute"", field.getName());
    }

    @Test
    void testGetField_MillisOfSecond() {
        DateTimeField field = getField(MILLIS_OF_SECOND, chrono);
        assertNotNull(field);
        assertEquals(""millisOfSecond"", field.getName());
    }

    @Test
    void testGetField_InvalidIndex() {
        assertThrows(IndexOutOfBoundsException.class, () -> {
            getField(4, chrono);
        });
    }
}
```"
CJ-005,java,clean_functions/CJ-005.java,"```java
package org.apache.commons.collections4.multiset;

import org.junit.jupiter.api.Test;
import static org.junit.jupiter.api.Assertions.*;

public class AbstractMapMultiSetTest {

    private final AbstractMapMultiSet<String> multiSet = new AbstractMapMultiSet<>() {
        // Implement necessary abstract methods for testing
    };

    @Test
    void testAdd_NegativeOccurrences() {
        IllegalArgumentException exception = assertThrows(IllegalArgumentException.class, () -> {
            multiSet.add(""test"", -1);
        });
        assertEquals(""Occurrences must not be negative."", exception.getMessage());
    }

    @Test
    void testAdd_NewObject() {
        int oldCount = multiSet.add(""test"", 3);
        assertEquals(0, oldCount);
        assertEquals(3, multiSet.size());
    }

    @Test
    void testAdd_ExistingObject() {
        multiSet.add(""test"", 2);
        int oldCount = multiSet.add(""test"", 3);
        assertEquals(2, oldCount);
        assertEquals(5, multiSet.size());
    }

    @Test
    void testAdd_ZeroOccurrences() {
        int oldCount = multiSet.add(""test"", 0);
        assertEquals(0, oldCount);
        assertEquals(0, multiSet.size());
    }
}
```"
CJ-006,java,clean_functions/CJ-006.java,"```java
package org.jsoup.parser;

import org.junit.jupiter.api.Test;
import static org.junit.jupiter.api.Assertions.*;

public class TagTest {
    @Test
    void testEquals_SameInstance() {
        Tag tag = new Tag(""div"", """", """", 0);
        assertTrue(tag.equals(tag));
    }

    @Test
    void testEquals_DifferentType() {
        Tag tag = new Tag(""div"", """", """", 0);
        assertFalse(tag.equals(""Not a Tag""));
    }

    @Test
    void testEquals_Null() {
        Tag tag = new Tag(""div"", """", """", 0);
        assertFalse(tag.equals(null));
    }

    @Test
    void testEquals_EqualTags() {
        Tag tag1 = new Tag(""div"", ""namespace"", ""normalName"", 1);
        Tag tag2 = new Tag(""div"", ""namespace"", ""normalName"", 1);
        assertTrue(tag1.equals(tag2));
    }

    @Test
    void testEquals_DifferentTagNames() {
        Tag tag1 = new Tag(""div"", ""namespace"", ""normalName"", 1);
        Tag tag2 = new Tag(""span"", ""namespace"", ""normalName"", 1);
        assertFalse(tag1.equals(tag2));
    }

    @Test
    void testEquals_DifferentNamespaces() {
        Tag tag1 = new Tag(""div"", ""namespace1"", ""normalName"", 1);
        Tag tag2 = new Tag(""div"", ""namespace2"", ""normalName"", 1);
        assertFalse(tag1.equals(tag2));
    }

    @Test
    void testEquals_DifferentNormalNames() {
        Tag tag1 = new Tag(""div"", ""namespace"", ""normalName1"", 1);
        Tag tag2 = new Tag(""div"", ""namespace"", ""normalName2"", 1);
        assertFalse(tag1.equals(tag2));
    }

    @Test
    void testEquals_DifferentOptions() {
        Tag tag1 = new Tag(""div"", """", """", 1);
        Tag tag2 = new Tag(""div"", """", """", 2);
        assertFalse(tag1.equals(tag2));
    }
}
```"
CJ-007,java,clean_functions/CJ-007.java,"```java
package com.google.gson.typeadapters;

import com.google.gson.stream.JsonReader;
import org.junit.jupiter.api.Test;
import org.mockito.Mockito;

import java.io.IOException;
import java.lang.reflect.Method;

import static org.junit.jupiter.api.Assertions.assertThrows;
import static org.mockito.Mockito.*;

public class PostConstructAdapterFactoryTest {

    private static class TestClass {
        void postConstruct() {
            // Method to be invoked
        }
    }

    @Test
    void testRead_ValidResult() throws Exception {
        JsonReader mockReader = mock(JsonReader.class);
        PostConstructAdapterFactory<TestClass> adapter = new PostConstructAdapterFactory<>(TestClass.class, TestClass::new);
        TestClass result = adapter.read(mockReader);
        assertNotNull(result);
        // Verify that postConstruct was called
        verify(result).postConstruct();
    }

    @Test
    void testRead_NullResult() throws IOException {
        JsonReader mockReader = mock(JsonReader.class);
        PostConstructAdapterFactory<TestClass> adapter = new PostConstructAdapterFactory<>(TestClass.class, TestClass::new);
        TestClass result = adapter.read(mockReader);
        assertNull(result);
    }

    @Test
    void testRead_InvocationTargetException() throws Exception {
        JsonReader mockReader = mock(JsonReader.class);
        PostConstructAdapterFactory<TestClass> adapter = new PostConstructAdapterFactory<>(TestClass.class, TestClass::new);
        TestClass result = mock(TestClass.class);
        doThrow(new InvocationTargetException(new RuntimeException(""Test Exception""))).when(result).postConstruct();
        
        assertThrows(RuntimeException.class, () -> {
            adapter.read(mockReader);
        });
    }

    @Test
    void testRead_IllegalAccessException() throws Exception {
        JsonReader mockReader = mock(JsonReader.class);
        PostConstructAdapterFactory<TestClass> adapter = new PostConstructAdapterFactory<>(TestClass.class, TestClass::new);
        TestClass result = mock(TestClass.class);
        doThrow(new IllegalAccessException(""Access Exception"")).when(result).postConstruct();
        
        assertThrows(AssertionError.class, () -> {
            adapter.read(mockReader);
        });
    }
}
```"
CJ-008,java,clean_functions/CJ-008.java,"```java
package org.apache.commons.cli;

import org.junit.jupiter.api.Test;
import static org.junit.jupiter.api.Assertions.*;

public class PatternOptionBuilderTest {

    @Test
    void testParsePattern_EmptyPattern() {
        Options options = PatternOptionBuilder.parsePattern("""");
        assertTrue(options.getOptions().isEmpty());
    }

    @Test
    void testParsePattern_SingleOptionWithoutArg() {
        Options options = PatternOptionBuilder.parsePattern(""a"");
        assertEquals(1, options.getOptions().size());
        assertTrue(options.getOption(""a"").hasArg());
        assertFalse(options.getOption(""a"").isRequired());
    }

    @Test
    void testParsePattern_SingleOptionWithArg() {
        Options options = PatternOptionBuilder.parsePattern(""a:"");
        assertEquals(1, options.getOptions().size());
        assertTrue(options.getOption(""a"").hasArg());
        assertFalse(options.getOption(""a"").isRequired());
    }

    @Test
    void testParsePattern_SingleRequiredOption() {
        Options options = PatternOptionBuilder.parsePattern(""a!"");
        assertEquals(1, options.getOptions().size());
        assertFalse(options.getOption(""a"").hasArg());
        assertTrue(options.getOption(""a"").isRequired());
    }

    @Test
    void testParsePattern_MultipleOptions() {
        Options options = PatternOptionBuilder.parsePattern(""ab"");
        assertEquals(2, options.getOptions().size());
        assertTrue(options.getOption(""a"").hasArg());
        assertFalse(options.getOption(""a"").isRequired());
        assertTrue(options.getOption(""b"").hasArg());
        assertFalse(options.getOption(""b"").isRequired());
    }

    @Test
    void testParsePattern_OptionWithArgAndRequired() {
        Options options = PatternOptionBuilder.parsePattern(""a:b!"");
        assertEquals(1, options.getOptions().size());
        assertTrue(options.getOption(""a"").hasArg());
        assertTrue(options.getOption(""a"").isRequired());
    }

    @Test
    void testParsePattern_ComplexPattern() {
        Options options = PatternOptionBuilder.parsePattern(""a:b!c"");
        assertEquals(2, options.getOptions().size());
        assertTrue(options.getOption(""a"").hasArg());
        assertTrue(options.getOption(""a"").isRequired());
        assertFalse(options.getOption(""c"").hasArg());
        assertFalse(options.getOption(""c"").isRequired());
    }
}
```"
CJ-009,java,clean_functions/CJ-009.java,"```java
package org.apache.commons.math4.legacy.ode.events;

import org.junit.jupiter.api.Test;
import static org.junit.jupiter.api.Assertions.*;

class EventStateTest {

    private final EventState eventState = new EventState();

    @Test
    void testReset_NoPendingEvent() {
        double t = 0.0;
        double[] y = new double[]{1.0, 2.0};
        assertFalse(eventState.reset(t, y));
    }

    @Test
    void testReset_PendingEventNotWithinConvergence() {
        eventState.setPendingEvent(true);
        eventState.setPendingEventTime(1.0);
        eventState.setConvergence(0.5);
        double t = 2.0;
        double[] y = new double[]{1.0, 2.0};
        assertFalse(eventState.reset(t, y));
    }

    @Test
    void testReset_NextActionResetState() {
        eventState.setPendingEvent(true);
        eventState.setPendingEventTime(1.0);
        eventState.setConvergence(0.5);
        eventState.setNextAction(EventHandler.Action.RESET_STATE);
        double t = 1.0;
        double[] y = new double[]{1.0, 2.0};
        assertTrue(eventState.reset(t, y));
    }

    @Test
    void testReset_NextActionResetDerivatives() {
        eventState.setPendingEvent(true);
        eventState.setPendingEventTime(1.0);
        eventState.setConvergence(0.5);
        eventState.setNextAction(EventHandler.Action.RESET_DERIVATIVES);
        double t = 1.0;
        double[] y = new double[]{1.0, 2.0};
        assertTrue(eventState.reset(t, y));
    }

    @Test
    void testReset_NextActionNone() {
        eventState.setPendingEvent(true);
        eventState.setPendingEventTime(1.0);
        eventState.setConvergence(0.5);
        eventState.setNextAction(EventHandler.Action.NONE);
        double t = 1.0;
        double[] y = new double[]{1.0, 2.0};
        assertFalse(eventState.reset(t, y));
    }
}
```"
CJ-010,java,clean_functions/CJ-010.java,"```java
package org.apache.commons.csv;

import org.junit.jupiter.api.Test;
import java.io.StringWriter;
import java.io.IOException;

import static org.junit.jupiter.api.Assertions.*;

public class CSVPrinterTest {

    @Test
    void testCSVPrinter_NullAppendable() {
        assertThrows(NullPointerException.class, () -> {
            new CSVPrinter(null, CSVFormat.DEFAULT);
        });
    }

    @Test
    void testCSVPrinter_NullFormat() {
        StringWriter writer = new StringWriter();
        assertThrows(NullPointerException.class, () -> {
            new CSVPrinter(writer, null);
        });
    }

    @Test
    void testCSVPrinter_WithHeaderComments() throws IOException {
        StringWriter writer = new StringWriter();
        CSVFormat format = CSVFormat.DEFAULT.withHeaderComments(""Comment 1"", ""Comment 2"");
        CSVPrinter printer = new CSVPrinter(writer, format);
        assertEquals(""Comment 1\nComment 2\n"", writer.toString());
    }

    @Test
    void testCSVPrinter_WithHeader() throws IOException {
        StringWriter writer = new StringWriter();
        CSVFormat format = CSVFormat.DEFAULT.withHeader(""Header1"", ""Header2"").withSkipHeaderRecord(false);
        CSVPrinter printer = new CSVPrinter(writer, format);
        assertEquals(""Header1,Header2\n"", writer.toString());
    }

    @Test
    void testCSVPrinter_WithoutHeader() throws IOException {
        StringWriter writer = new StringWriter();
        CSVFormat format = CSVFormat.DEFAULT.withHeader(""Header1"", ""Header2"").withSkipHeaderRecord(true);
        CSVPrinter printer = new CSVPrinter(writer, format);
        assertEquals("""", writer.toString());
    }
}
```"
